"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YJR145C_sn4102" -0.99445 0.8858 0.29605 -0.8828 0.68185 0.38755 -0.54795 -0.1101 0.86995 -0.27145 -0.5387 0.5888 0.41255 -0.1468 0.2157 0.32015 -0.7637 -0.7667 0.92535 -0.389 0.0116000000000001 -0.40755 0.98485 -0.44805 -0.01625 0.5152 0.0581500000000001 0.8565 0.9792 -0.6627 0.73725 0.05115 -0.62265 0.4104 -0.9523 0.6686 0.7707 -0.2663 0.73695 -0.51385 -0.95325 0.83315 -0.52345 0.9831 0.6058 -0.36035 0.6609 0.80745 -0.31485 -0.1885 0.9261 -0.7924 0.31925 0.46835 0.162 0.3552 0.56785 0.72455 -0.42785 0.5143 0.7482 0.82405 0.94405 -0.46975 -0.43515 -0.4936 -0.38 0.4484 -0.5167 -0.39655 -0.5251 0.66645 0.95855 0.44845 0.75725 -0.4145 -0.8215 -0.397 0.435 0.93625 -0.63375 0.2229 -0.04655 -0.49325 0.19635 -0.0508999999999999 0.54995 0.2433 -0.6142 -0.3961 0.0627500000000001 -0.4933 -0.70565 -0.291 -0.74765 -0.3752 -0.32935 0.2096 0.33095 -0.3006 0.87655 -0.00609999999999999 -0.885 -0.0652999999999999 0.0344 0.0158500000000001 0.69235 0.00445000000000007 -0.7812 -0.5618 -0.16575 -0.1638 -0.8254 0.9809 -0.3103 -0.304 0.6882 0.1449 0.46235 -0.9945 0.68315 0.1884 -0.55115 -0.0276999999999999 -0.949 0.36485 -0.19055 0.6215 -0.81325 -0.0111 0.1923 -0.2203 -0.82545 -0.05975 0.0407 0.56565 0.3525 -0.3342 0.13745 -0.7584 0.7721 0.50855 0.5915 0.86095 0.1558 0.8062 0.6433 0.90775 0.69335 0.7558 0.7254 0.28675 -0.61705 -0.7941 0.9735 0.3129 0.95315 0.0270000000000001 0.8152 0.66115 0.59885 0.97795 -0.99665 0.75145 0.7429 0.57805 -0.52095 0.0822000000000001 0.6458 -0.7054 -0.29505 -0.4607 -0.9537 -0.694 0.0826 -0.37845 0.5926 0.3746 0.6659 -0.3536 0.15275 -0.9466 0.3708 0.5213 -0.40915 -0.0921999999999999 -0.3641 0.18445 0.85685 0.32545 0.5655 0.55815 -0.67995 -0.4881 -0.33055 -0.34015 -0.41885 0.1957 -0.6248 0.9156
"YER185W_sn4300" 0.84155 0.69855 0.9638 -0.20765 -0.8422 0.58365 0.5369 -0.8634 0.58355 -0.2824 0.3874 -0.1298 0.00395000000000012 -0.25045 -0.86515 0.53175 0.568 0.3146 -0.0614 0.30335 0.3889 0.0264500000000001 0.6151 -0.87985 -0.6335 0.74885 -0.0632999999999999 -0.6044 -0.5185 0.9633 0.0529500000000001 0.4067 -0.98055 -0.65805 -0.3595 0.47285 -0.24455 0.4827 -0.4703 -0.70425 -0.44175 -0.3447 -0.2007 -0.97515 -0.4305 -0.38005 0.50305 -0.8542 -0.8881 0.39485 -0.70955 -0.1516 -0.3814 -0.8013 -0.14665 -0.9403 -0.9166 -0.9237 -0.5742 0.1872 -0.5794 -0.57655 -0.8168 -0.23705 -0.1361 -0.3143 -0.1603 0.0193000000000001 0.2303 -0.83325 0.0629 0.1989 -0.5093 0.19025 -0.63155 -0.15945 -0.5038 0.61505 -0.766 0.44465 -0.0319499999999999 0.14825 0.778 -0.1305 0.012 -0.57785 0.4789 0.40985 0.1437 0.65705 -0.54915 0.0246999999999999 -0.8404 -0.8669 -0.7787 -0.5517 -0.75905 -0.0704499999999999 -0.35315 -0.9072 -0.8041 -0.28005 0.95215 0.5594 0.8829 0.7002 -0.88925 -0.0649 0.5189 -0.7179 0.587 -0.0952499999999999 0.47735 -0.3543 0.3451 0.67215 0.686 -0.8131 0.54505 -0.49145 0.89935 -0.8171 -0.4915 0.04565 -0.7086 -0.7973 -0.1418 -0.7338 0.05355 0.95645 0.49935 0.3433 -0.43 0.59205 -0.68575 0.28065 0.49835 -0.45365 0.66615 -0.80725 0.568 0.6644 0.8339 0.6685 -0.501 0.1274 0.2584 0.47085 0.21905 -0.6072 0.5533 0.2983 0.48405 -0.23235 -0.8144 -0.26095 -0.9458 0.71995 0.0813000000000001 -0.52525 -0.22405 0.8463 0.6192 0.1353 0.45615 -0.58045 -0.02345 -0.4088 0.72945 -0.41735 0.97515 -0.6135 -0.90055 -0.95695 -0.39775 -0.8644 -0.60765 -0.3479 -0.5227 -0.6834 -0.3224 0.10585 0.57945 0.6907 -0.22915 -0.1537 0.10385 -0.852 -0.64355 0.4341 -0.0553499999999999 0.19745 0.79535 -0.8989 0.3288 0.62955 0.6297 -0.0345 -0.6143 0.14595
"YMR189W_sn4410" -0.1099 -0.1654 0.9411 0.89695 -0.71135 -0.0146999999999999 0.46035 0.5212 0.37475 0.33065 0.6075 0.59905 0.98325 0.6481 -0.86315 0.6027 0.3323 -0.6687 -0.3992 0.43015 -0.4465 0.79355 -0.1748 -0.9462 -0.1066 0.4923 0.00905 0.3 0.61255 -0.62735 0.6173 -0.5377 -0.04745 0.44885 0.2343 0.13875 -0.63445 -0.56175 0.79775 -0.50505 0.4975 -0.6055 -0.0478 0.2352 -0.8215 -0.51325 0.3052 -0.00544999999999995 -0.9724 0.8519 0.6564 -0.536 -0.7465 0.9056 -0.0585 0.3436 -0.7018 -0.30745 0.8578 0.36195 -0.00044999999999995 0.47405 -0.95795 0.3365 0.0159500000000001 0.51225 0.8395 -0.27535 0.4677 0.9428 0.55655 0.36585 -0.22495 -0.7483 0.27065 0.77675 -0.43465 -0.17495 0.78 -0.85665 -0.75665 -0.24685 -0.7866 0.20735 0.9632 -0.389 0.53855 -0.51 -0.4239 -0.6117 0.4596 0.0301500000000001 -0.35385 -0.0959 0.2038 -0.77195 0.5309 0.96155 -0.421 0.5354 -0.9883 0.4947 0.4243 0.83165 0.2672 -0.6605 -0.3848 -0.33245 -0.14565 -0.5878 0.0868500000000001 -0.9052 0.18575 0.84435 0.8344 -1 0.6928 -0.00739999999999996 0.61165 -0.266 0.02755 0.975 -0.2244 -0.48115 -0.60175 -0.93195 -0.0298999999999999 0.83825 -0.48395 -0.65835 -0.0520499999999999 0.3371 0.75715 0.9135 0.94255 -0.46575 0.7179 -0.06875 0.35545 0.64 -0.0406 -0.8319 -0.0277999999999999 0.60405 -0.4593 0.99695 -0.77425 -0.68105 0.25835 0.6405 -0.48105 -0.59205 -0.9448 0.0268000000000002 -0.6401 0.2139 -0.1893 0.0385500000000001 0.59785 0.90475 0.77245 -0.0630499999999999 -0.6214 0.6961 -0.7457 -0.1515 -0.3144 -0.0555 -0.3918 -0.4987 -0.2146 0.0641 -0.2513 0.01485 0.12805 0.5321 -0.1689 0.7845 0.93225 0.70885 0.95395 -0.3485 -0.6912 0.6022 -0.76825 0.55325 -0.01615 0.9913 0.34375 -0.7651 0.83085 -0.67345 -0.2835 0.88545 -0.2236 -0.54085 0.38665 0.43935 0.69625 -0.71605
"YHR139C_sn1054" -0.7026 -0.68795 0.76135 -0.0659 0.53845 0.6264 -0.183 0.25045 -0.2392 -0.32125 0.169 -0.6369 -0.4016 0.22695 -0.1172 -0.63405 0.74945 -0.85895 -0.3406 -0.7799 0.2099 -0.50725 -0.61835 -0.7272 0.20805 0.56475 -0.6382 -0.6595 -0.08885 0.39055 -0.9901 0.1355 0.80925 0.787 -0.8749 0.8556 0.34505 0.32715 -0.952 0.68365 -0.554 0.4988 -0.31245 -0.1483 -0.96965 -0.95495 0.762 0.73315 -0.90405 0.7222 -0.9913 0.31045 0.3444 -0.83075 0.18575 0.1761 -0.52935 0.1232 0.6797 -0.132 -0.61815 -0.858 -0.82835 0.63225 0.62485 -0.5242 -0.72885 0.29325 -0.0649999999999999 -0.6831 -0.68155 -0.61175 -0.6038 0.957 -0.1249 -0.5851 -0.5777 -0.7674 -0.40105 0.154 0.5957 -0.86025 0.3446 -0.9414 0.45435 -0.97165 -0.6083 -0.63585 0.3435 0.1758 0.187 0.12775 -0.82965 0.31215 0.52785 -0.9399 -0.5497 0.8423 -0.78245 0.74835 -0.495 0.97815 -0.0629 -0.4573 -0.8275 -0.6231 -0.96525 0.46605 -0.96475 -0.64315 0.39555 0.85895 -0.60155 0.5935 -0.7369 -0.3833 -0.4851 0.5894 0.33605 -0.52505 -0.3004 -0.4252 0.16775 -0.22515 0.97795 -0.98485 -0.27185 0.9528 0.35745 0.32355 -0.4721 0.4559 -0.96765 -0.35045 0.5393 0.625 0.0924 -0.9522 -0.78785 -0.8006 0.8528 0.0241500000000001 0.09805 -0.8287 0.49845 -0.4272 0.46775 -0.05385 0.88425 0.70305 -0.7217 0.0905 -0.5287 0.56315 -0.1369 -0.14845 -0.74385 -0.2538 0.8288 0.4615 -0.2531 0.0728500000000001 0.84945 -0.44425 -0.5015 0.8834 -0.6899 -0.32865 0.1317 0.10705 -0.57145 -0.5538 0.9533 -0.64615 0.31275 -0.52535 -0.2191 0.88905 -0.49855 0.39045 0.25235 0.99055 -0.1833 0.10175 -0.32525 0.7258 0.19805 -0.23435 -0.4571 0.60775 0.8525 0.3378 0.85895 0.1016 -0.3874 -0.56715 0.8852 -0.31355 0.44935 0.1195
"YKR011C_sn3730" 0.79125 -0.1562 -0.51885 0.6743 -0.6361 -0.6258 -0.69175 -0.1253 0.4953 -0.6222 0.1493 -0.71545 0.51645 0.0801000000000001 -0.11175 0.3183 -0.0258999999999999 0.3989 0.4633 0.35715 -0.40305 0.733 0.52525 -0.934 0.3419 -0.8241 -0.97235 0.91815 0.1049 0.01685 0.18305 0.79585 0.05715 0.26205 0.61325 0.01935 -0.4471 0.62455 -0.45515 0.6607 0.40895 -0.9285 -0.000149999999999983 0.1102 -0.8002 -0.4672 0.2672 0.85465 0.2355 -0.42495 -0.55775 -0.9828 0.3707 0.02085 -0.6564 -0.1149 0.8104 0.9025 0.834 -0.26135 -0.9007 0.65005 -0.71115 0.174 -0.68635 0.8182 -0.70095 0.63715 -0.9921 -0.61095 -0.88905 -0.1366 -0.8923 0.21555 -0.4504 -0.6128 0.7548 0.02305 0.87465 -0.9131 -0.2475 0.19385 0.5786 0.41475 -0.6096 0.78335 -0.7404 -0.0433 0.04775 0.90495 -0.88375 0.3749 0.47345 0.39645 -0.59445 -0.4947 -0.7244 0.2066 0.9176 0.6892 -0.5681 0.8259 -0.9746 -0.8853 -0.98775 0.8406 -0.79605 0.018 0.21285 -0.2687 0.2213 -0.47095 0.0844500000000001 -0.27405 0.37095 0.7603 -0.4785 -0.16035 -0.39475 -0.9227 -0.6658 -0.9701 0.84385 -0.5796 0.9963 0.1759 -0.0512999999999999 -0.5691 -0.96765 -0.89485 -0.79725 0.90705 -0.58395 0.12365 0.34435 0.07775 0.5169 0.1628 0.2054 -0.0739 -0.302 0.7669 0.71235 -0.9125 -0.84965 0.77005 -0.6073 0.0156000000000001 0.5963 0.9499 0.8955 -0.82895 0.26175 -0.736 -0.90545 0.9826 0.8653 0.00740000000000007 -0.20565 0.57875 0.11945 -0.94265 0.0648500000000001 -0.61645 0.99445 0.5179 0.11345 -0.72265 -0.6615 0.0816000000000001 -0.1383 0.91465 -0.2162 0.97005 -0.34365 0.24055 0.8268 -0.8898 0.28325 0.26885 0.4172 0.15795 0.58665 -0.13965 -0.50205 -0.51715 0.39605 0.0217000000000001 0.5993 -0.2825 0.8239 -0.15255 0.48695 -0.67325 0.2288 -0.1097 -0.33975 -0.2436 0.14555 -0.8607
"YOR081C_sn3679" 0.79365 -0.62465 -0.51635 -0.539 0.26205 -0.23845 -0.3724 -0.3832 -0.35915 0.6053 -0.7578 -0.06185 -0.8047 0.9106 0.0720499999999999 -0.4545 0.77725 0.62965 -0.8492 0.6502 0.48955 0.3885 0.78825 -0.3951 0.0146500000000001 -0.81625 0.5984 -0.4944 0.62055 0.81665 -0.37305 -0.4362 -0.38425 -0.7587 -0.1212 0.82775 0.9958 -0.00509999999999999 0.99565 -0.2908 -0.94075 -0.2292 -0.9656 -0.57265 0.5151 0.46135 0.5311 0.59715 -0.4098 -0.6206 -0.6427 -0.0159999999999999 0.32715 -0.28685 -0.4923 -0.1253 -0.71855 0.0287500000000001 -0.0154 -0.3665 0.6083 0.30535 0.52045 -0.61995 -0.90485 -0.96145 -0.3685 -0.84575 -0.9899 -0.0852499999999999 0.98305 -0.03545 0.99775 0.19615 0.5405 -0.4878 -0.16255 0.018 -0.12035 -0.27495 0.14525 -0.49615 -0.82135 -0.4655 0.50295 -0.34855 -0.9524 0.9029 -0.1089 -0.40595 -0.81475 0.7709 0.9949 -0.33645 0.76635 -0.7743 0.7583 0.59655 0.16015 -0.5132 0.995 0.68855 -0.08195 0.21825 -0.901 -0.0730499999999999 -0.00424999999999998 -0.7912 -0.4545 -0.68055 0.69805 -0.22185 -0.35055 0.0485 0.6088 0.59215 -0.5092 0.27965 0.1205 -0.6391 0.64025 -0.0560999999999999 -0.46405 -0.96005 -0.4994 0.822 -0.4376 0.74965 -0.0754999999999999 0.30975 0.57635 -0.91635 0.58225 0.88915 -0.0609 0.40455 -0.65025 -0.7052 -0.97605 -0.14765 0.1289 -0.5027 0.39805 0.8636 -0.9025 0.43985 0.12955 -0.0673999999999999 -0.8918 -0.62625 0.5077 0.2227 0.56065 0.1399 -0.42665 -0.53275 0.2522 0.19045 0.4783 -0.36525 0.14345 -0.3098 -0.8179 -0.0721999999999999 0.54405 0.1215 0.5441 0.3307 0.2236 0.53815 -0.1417 0.2945 -0.9544 0.502 -0.86635 0.95375 -0.00959999999999994 0.787 -0.41325 -0.587 -0.65255 -0.53445 0.9139 0.1284 -0.05855 0.44345 0.73075 0.20825 0.4369 -0.34395 -0.114 -0.6948 0.0588500000000001 -0.25135 -0.392 -0.44025 0.7744 0.96545 -0.81485 -0.65575
"YIL155C_sn2799" 0.32025 -0.85705 -0.0343 0.99775 -0.47925 -0.1029 0.5161 -0.7797 0.4291 0.0236000000000001 -0.7584 0.48485 -0.3231 -0.0650499999999999 -0.7238 0.97175 0.55095 -0.339 0.4627 0.0807 0.72855 -0.76295 0.4412 0.97415 -0.9955 -0.7809 -0.51805 -0.9315 0.01285 0.66595 0.33935 -0.37205 -0.3828 -0.70335 0.93085 0.72115 0.1538 -0.3731 0.13975 0.22595 -0.82635 -0.3152 -0.53205 0.98785 -0.40955 -0.45325 0.82765 0.39655 0.1323 -0.3521 0.1941 -0.00405 -0.7778 -0.9931 0.3825 -0.0989 0.33515 -0.2844 0.13245 -0.4793 0.5911 -0.6834 -0.28385 0.34585 0.86215 -0.88525 -0.0252 0.6755 0.5285 -0.06155 -0.0944999999999999 -0.7501 0.354 0.2625 -0.68365 -0.96985 0.15385 -0.42995 -0.97225 0.76565 0.7726 0.7716 -0.33755 -0.9989 0.07975 0.2803 -0.0563499999999999 0.4983 -0.2484 0.80005 0.2324 -0.4792 -0.45945 0.3782 0.5398 -0.92425 0.3654 0.328 0.27535 -0.7671 0.1879 0.71535 -0.97895 -0.24585 0.63125 -0.5123 -0.2923 0.7643 -0.65695 -0.08265 -0.59585 0.0865 0.70765 -0.8134 0.20705 0.1154 0.8052 -0.0500999999999999 0.91815 0.29855 -0.3331 0.8232 0.5807 0.2619 -0.04855 -0.26865 -0.2804 -0.9018 0.0558000000000001 -0.60785 -0.8725 -0.6662 -0.28515 0.62865 -0.383 -0.0659 0.11935 0.2287 -0.28755 0.2147 -0.7687 0.5402 0.9505 -0.24715 0.3355 -0.8613 -0.1588 -0.7881 0.7069 -0.3932 -0.88 0.7244 -0.6878 -0.76075 0.91225 0.0623500000000001 0.3657 -0.23425 -0.3863 0.3856 0.49385 -0.80085 0.63315 0.34235 -0.50565 0.7053 -0.93955 0.11735 -0.1724 0.47625 -0.0659999999999999 0.23775 -0.93775 0.22 0.59195 0.832 0.7251 0.67685 -0.1724 -0.13645 -0.4237 0.0886 0.3944 -0.04145 0.1035 0.1924 0.65125 -0.53565 0.49785 0.5525 -0.74275 0.864 -0.32375 0.92745 0.4432 -0.1213 0.0485500000000001 0.16365 0.7913 -0.65135
"YOR253W_sn3841" -0.6757 0.9629 0.0458000000000001 -0.8753 -0.1971 0.8662 -0.309 -0.3037 0.5596 0.515 0.3004 -0.00184999999999991 0.15605 -0.17805 0.73835 0.06595 -0.88265 0.4536 -0.2616 -0.3805 -0.69085 -0.7145 -0.00205 0.68635 0.1851 0.76055 -0.7481 0.0173000000000001 0.0639000000000001 -0.36965 -0.934 -0.19475 -0.1644 -0.43605 0.69185 0.4433 0.43915 0.0143500000000001 0.1836 0.09965 -0.36915 -0.50425 -0.6555 -0.8355 -0.79855 -0.2435 0.38955 -0.46435 -0.0866 -0.5689 -0.08665 0.1347 0.88285 -0.9263 0.4169 0.0701500000000002 -0.28625 0.3328 0.22845 -0.13065 -0.7492 -0.0885999999999999 0.8182 -0.41385 -0.57585 0.8902 -0.99805 -0.7351 -0.59035 -0.16105 0.565 -0.2994 0.6472 -0.68365 -0.58955 -0.65375 -0.33845 0.0502 0.22195 0.4256 0.0588500000000001 0.0561 -0.07995 -0.64665 -0.7903 0.2686 0.00229999999999997 0.95825 -0.814 -0.8191 0.42095 0.00985000000000014 -0.85645 0.5952 0.66085 -0.43735 0.73085 0.3098 0.30595 -0.90195 -0.83755 -0.1402 0.37355 0.7104 0.84615 0.74705 -0.4612 -0.89695 -0.0116499999999999 -0.32235 -0.0928 -0.2934 -0.4181 0.4052 0.1139 0.0507 -0.77245 0.68935 0.4686 -0.5776 0.69215 -0.75115 0.1924 -0.47985 0.1022 0.9777 0.53665 -0.66335 -0.6046 -0.4347 -0.2018 -0.56045 -0.20295 0.76105 -0.06575 0.1872 -0.25425 0.1583 0.5879 -0.21285 -0.9984 0.17005 -0.5539 -0.4606 0.5802 -0.3107 -0.827 -0.20975 -0.28335 -0.42475 0.87165 0.0462 0.0595000000000001 -0.2352 0.74575 0.3544 0.37075 -0.70695 0.5235 -0.15755 -0.9766 0.42895 0.85885 -0.90105 0.575 0.75675 -0.4829 -0.7722 0.47705 -0.4101 0.14345 0.4813 -0.39985 -0.4316 -0.3655 -0.6144 -0.91345 0.7078 -0.6134 0.96735 0.08185 -0.14435 0.15835 -0.19705 -0.65025 -0.94305 -0.51465 -0.7011 0.4276 -0.3242 0.624 0.18965 0.64585 -0.90325 0.9059 0.57195 -0.5094 0.80025 -0.35175 -0.06075
"YOR166C_sn3379" 0.5204 0.95715 -0.36595 0.25715 0.8105 -0.13095 0.87145 0.8224 -0.2634 0.53945 0.49345 -0.6517 -0.9326 0.69585 0.37025 -0.6448 -0.69535 -0.10265 -0.0126999999999999 0.4126 -0.0451999999999999 -0.4842 -0.35955 -0.3081 0.9051 0.96175 -0.23085 -0.17115 0.3194 -0.66535 -0.45885 0.70015 -0.2521 0.0911500000000001 -0.37765 -0.0269999999999999 0.55105 -0.28925 0.8437 -0.52785 -0.2874 0.82925 0.47655 0.6999 0.9688 0.34865 0.0231000000000001 0.3102 -0.15305 -0.0379499999999999 0.5489 0.04955 0.0344 -0.89795 -0.9263 -0.66085 0.69995 0.807 0.59125 -0.65425 -0.5797 -0.3831 0.72075 -0.7396 -0.50165 -0.0947 -0.988 -0.4836 -0.3976 0.8971 0.0331000000000001 0.7291 0.3 -0.66865 -0.5349 -0.63065 -0.36595 0.2148 0.91815 0.8443 0.9154 0.0987500000000001 -0.14035 0.58765 -0.0224 0.71395 -0.73925 0.39655 -0.6707 0.40615 0.72795 0.45105 0.6186 0.4754 -0.20135 -0.0145 0.4546 0.62355 0.5967 0.05175 -0.7537 -0.716 0.54685 -0.58195 0.541 -0.5009 0.1551 -0.36045 0.8767 0.72455 -0.59215 0.2098 -0.1655 0.6489 -0.875 -0.11575 -0.7355 -0.18825 -0.36945 -0.80055 0.0681500000000002 -0.68275 0.30895 -0.8105 -0.03775 0.75045 -0.3245 0.94005 0.7628 -0.25675 0.6881 0.2715 -0.91425 0.9092 -0.1729 0.3005 0.05745 0.8097 0.4359 -0.8296 0.20135 -0.89245 -0.41945 -0.77145 0.88115 -0.36885 -0.8459 -0.99725 -0.2293 0.776 0.4832 -0.10975 -0.40115 0.1448 0.0461500000000001 -0.01445 -0.2316 -0.8505 -0.8486 -0.40075 -0.39995 -0.0534 0.5253 0.94245 0.0668 -0.1807 0.5217 0.45125 -0.07995 -0.0387999999999999 0.56105 -0.2175 -0.2773 -0.41845 0.4149 -0.0143 0.2288 0.61525 0.18385 -0.279 0.4059 0.105 0.7017 -0.5787 -0.076 0.8057 0.0163 -0.00969999999999993 0.86365 0.2597 -0.7577 0.57975 0.5421 0.9807 0.43795 0.79325 -0.8924 0.5051 -0.60235 0.62515
"YBR221W-A_sn4492" 0.5789 0.58165 0.08525 0.86755 0.557 -0.9976 -0.45775 -0.0146499999999999 0.49645 -0.04775 -0.6022 0.0341 -0.4816 -0.944 0.95185 -0.71455 -0.1304 0.0442 0.834 -0.2346 -0.32235 0.1049 -0.57025 0.9835 0.7483 0.61435 -0.46765 -0.1484 -0.30225 0.7512 -0.25465 0.8106 0.1801 0.98785 0.9106 0.0483 0.2696 -0.3403 -0.7776 -0.22715 0.5503 -0.9847 -0.0756 -0.5161 0.92325 -0.1134 0.98515 -0.27755 0.42535 0.444 -0.23 0.9876 -0.4061 -0.4726 0.40045 0.4096 -0.1592 -0.61245 -0.39695 -0.63595 0.18415 0.6283 0.21255 0.12105 0.80445 -0.5573 0.79685 0.46395 -0.41055 0.99845 0.43345 -0.14895 -0.8241 0.1901 0.82205 0.65725 -0.22825 0.54175 0.9595 -0.7193 0.41375 -0.37795 0.7303 0.3691 0.0149000000000001 0.5666 -0.1521 0.18705 0.56875 0.6541 0.9269 -0.31665 -0.78255 -0.46685 0.9237 -0.82875 0.1359 0.8682 -0.15845 -0.85365 0.88555 -0.06155 0.70545 -0.21565 0.38975 0.7351 0.65125 0.59495 -0.4013 -0.4637 0.53655 -0.6167 0.8187 -0.5652 0.8851 -0.7908 0.81645 0.4114 0.7703 0.27185 0.17735 -0.9692 -0.09705 -0.0522999999999999 0.5926 0.9196 0.0299 0.2715 0.60785 -0.84945 0.4622 -0.6466 -0.2784 -0.6351 0.14925 0.1142 0.5139 0.87715 -0.62015 -0.7744 -0.3456 -0.0522499999999999 -0.0863499999999999 -0.88455 -0.2145 -0.44625 -0.7511 -0.19035 0.63485 -0.5234 0.70355 -0.52145 0.3191 0.15155 0.0323 -0.4191 0.9687 0.67095 0.5479 -0.48395 0.58365 -0.70605 -0.10555 -0.77135 -0.15145 0.16395 -0.51315 0.6126 -0.52855 -0.28955 0.504 0.6789 0.5176 -0.56005 -0.41675 -0.1805 -0.2607 0.65835 -0.4723 0.2925 0.0604 0.61965 -0.7858 -0.0286 -0.15275 0.80825 -0.9019 0.0305500000000001 0.02325 -0.4504 0.46495 0.9598 0.65285 0.56255 0.86615 -0.55385 0.5457 0.19015 0.86685 -0.4202
