"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YBR020W_sn2836" 0.3622 -0.68495 0.47625 -0.49945 -0.3594 -0.6094 0.11295 0.6276 -0.9263 0.42305 -0.38795 0.49095 -0.59615 -0.50205 -0.24225 0.79835 -0.6412 0.19865 0.07125 -0.6377 0.0239500000000001 0.8273 0.7731 -0.789 0.118 -0.0272 -0.96115 0.3057 0.28425 -0.41915 -0.30995 0.28255 -0.8589 -0.6965 0.8435 0.144 0.3681 -0.30015 -0.53405 0.6648 0.07115 0.7199 0.4418 0.7385 0.0726500000000001 0.95935 -0.5595 0.4567 0.08375 0.9984 0.91275 0.5268 -0.9929 0.3508 0.3586 0.7483 0.5689 -0.33105 0.2588 -0.8739 0.17865 -0.54255 -0.32625 -0.7058 -0.7775 0.3483 0.6938 -0.4255 0.9432 0.8753 -0.0665 0.79765 0.80335 0.0230000000000001 0.49445 -0.0405 -0.7757 0.37485 0.0541 0.73225 -0.65795 -0.3334 0.2855 -0.9468 0.9748 0.42845 0.4517 0.5029 0.7977 0.52175 0.37095 0.906 -0.1587 -0.1255 0.7365 -0.0171 0.61705 -0.2415 -0.1704 0.8203 0.21265 0.33825 -0.721 0.5153 -0.50855 0.334 0.65235 0.31325 -0.62175 0.9761 -0.4089 -0.7293 -0.34755 -0.11875 0.25925 -0.37115 0.2526 -0.4556 -0.9469 -0.6329 0.86665 -0.1078 0.8303 -0.87825 0.34795 -0.5219 -0.5954 -0.4087 -0.40555 -0.9964 -0.5949 -0.13075 0.9056 -0.8565 0.17165 -0.9563 0.6599 -0.83285 0.3993 0.28875 -0.951 0.4292 0.81725 -0.61595 -0.15685 0.3938 0.96455 -0.3013 -0.8974 -0.3259 0.45495 0.305 0.7069 -0.46005 0.8833 0.4137 -0.45585 0.42915 0.5963 -0.53075 -0.3044 -0.5934 0.0598000000000001 -0.1854 0.98855 0.01935 -0.81605 0.7198 -0.39455 -0.2064 -0.69755 -0.57765 -0.88375 0.68595 0.46005 -0.30265 0.78205 0.14955 -0.96835 0.4848 0.01125 -0.8182 -0.76105 0.0848 0.9149 -0.59215 0.8901 -0.04865 -0.9395 0.48985 -0.5483 -0.0491999999999999 -0.32345 -0.087 0.2083 -0.638 0.0865500000000001 -0.41475 -0.1072 -0.884
"YPR131C_sn2911" 0.26645 -0.8925 0.67405 -0.70845 -0.18185 0.8264 0.43215 -0.4136 0.72625 -0.10345 0.85735 0.9857 -0.85125 0.5311 0.21555 -0.2337 0.8439 0.43325 -0.85825 -0.2051 -0.6247 -0.96755 -0.60845 -0.1217 -0.6415 -0.94875 0.85575 -0.28655 0.66445 -0.5517 0.4368 -0.58935 -0.1763 -0.37605 -0.13085 -0.57195 0.14665 -0.10815 0.5943 0.1769 0.52725 0.78325 -0.60105 0.0906 -0.3662 0.83435 0.0722 0.79335 0.46705 0.424 -0.74075 0.4479 0.0608500000000001 0.37425 0.8652 -0.3383 -0.15605 -0.34315 -0.9149 -0.90765 0.41535 -0.465 0.76625 -0.4645 0.51445 0.2984 -0.2389 0.2219 0.0676000000000001 0.7748 -0.7836 0.68485 -0.8117 0.6821 0.7884 -0.961 0.0768 0.55725 0.7956 -0.8504 0.9558 -0.08285 -0.25515 -0.1153 0.7791 0.6755 -0.4557 -0.3717 -0.32565 -0.6141 0.65145 -0.72345 0.70085 -0.23075 -0.49975 -0.5513 -0.12765 -0.2577 0.53285 0.7297 0.5951 -0.6262 -0.9069 -0.53505 0.0141 0.164 -0.8753 0.74685 0.79405 0.80575 0.94005 0.51215 -0.39265 0.65425 0.3878 -0.45565 -0.18325 0.83815 -0.091 0.8537 0.1594 0.4958 -0.9762 -0.33455 0.24105 -0.0506 0.63565 0.0818000000000001 0.77505 0.78645 0.78795 0.69965 -0.1298 -0.45 0.63565 0.84785 -0.86865 0.75535 0.16715 0.7959 0.05385 -0.21255 -0.8733 -0.61095 -0.0718 0.1464 -0.4111 -0.9364 0.1892 -0.68305 0.11535 0.9253 -0.1971 0.9912 0.5953 0.9008 -0.35075 0.64025 -0.10345 -0.9591 -0.97135 -0.1041 -0.5804 0.5084 -0.99375 0.25355 0.2866 0.1496 -0.72695 0.66685 -0.68845 0.1251 -0.2484 0.6132 0.0119500000000001 0.6589 -0.43615 0.4723 -0.89435 -0.09495 0.6752 -0.79775 -0.15415 -0.4035 0.70545 0.47755 0.73305 -0.8231 0.81845 -0.3676 0.49035 -0.2026 0.5138 0.8181 -0.25875 0.1715 -0.34435 0.13925 -0.8467 -0.7923
"YGL250W_sn3590" -0.81325 -0.19865 0.89975 0.54495 -0.0734499999999999 -0.247 -0.17315 -0.31455 -0.1308 -0.64105 0.6485 -0.77965 -0.5399 0.48605 -0.50155 0.59975 -0.59735 0.3015 0.58295 -0.61675 -0.07055 -0.11535 -0.66755 0.36115 0.4046 0.11655 0.7235 0.30745 0.29965 -0.63835 0.0559499999999999 -0.7829 0.9891 0.2037 -0.56435 -0.1618 0.36355 -0.3887 -0.58265 -0.36995 0.44445 0.9052 0.1498 -0.49735 -0.19275 -0.2741 0.4512 -0.899 0.57385 0.85005 -0.86465 -0.4015 -0.5764 0.43 -0.99115 -0.59335 0.9009 0.1734 -0.1814 -0.9369 -0.9946 0.9058 0.04955 0.42595 -0.26565 -0.89425 -0.92415 0.67525 -0.48245 0.5307 0.57765 -0.60645 -0.63175 -0.1315 0.07335 -0.0259499999999999 -0.36115 -0.62255 -0.71335 0.5171 0.09375 -0.8488 0.6297 0.15355 0.4738 -0.1121 -0.2239 0.7445 -0.2212 -0.192 -0.9141 0.33725 0.8244 -0.8555 -0.73195 -0.59905 0.14765 -0.4606 -0.61235 0.63705 0.0461500000000001 -0.2342 -0.67215 -0.0589 0.84985 -0.6223 0.5178 0.98275 -0.21805 0.99285 -0.3587 0.05135 -0.78325 0.4754 -0.8282 -0.94015 0.99165 0.9908 -0.000399999999999956 0.62895 -0.0498499999999999 -0.5923 0.9201 -0.1004 -0.21715 -0.31615 -0.00544999999999995 -0.1573 -0.66215 -0.341 0.3481 -0.7174 -0.25605 -0.1019 -0.0398499999999999 -0.3005 -0.35355 0.2784 -0.93065 0.12405 0.7032 -0.54295 -0.38835 -0.7236 -0.6412 -0.0079499999999999 -0.35755 0.95195 -0.95695 -0.0780999999999999 -0.2331 0.11405 -0.0193 0.59095 0.7541 -0.6958 -0.0146999999999999 0.6961 -0.88505 0.7783 -0.12115 0.0367999999999999 0.99405 0.49615 -0.9517 0.18765 -0.64175 0.16385 -0.85475 -0.82285 -0.7768 0.1852 -0.0745 0.32175 0.09185 0.3823 0.0886 0.08325 -0.3954 0.9787 -0.8956 0.5482 -0.1973 0.43395 -0.2207 0.75195 -0.8202 0.5177 0.1153 -0.49535 -0.5513 0.8366 0.6028 -0.2318 -0.0155 0.41275 0.114 -0.88945 -0.4623 -0.6022
"YJR145C_sn4102" -0.15695 0.61585 0.3001 -0.52585 -0.0662499999999999 -0.66525 -0.63975 0.0958000000000001 0.12165 0.16485 -0.9036 0.45215 -0.7038 0.0370000000000001 -0.5182 -0.38625 -0.58505 0.25315 -0.25655 0.69075 0.66425 -0.2141 -0.6138 -0.81405 -0.89735 0.0929 0.68465 0.3035 -0.73245 0.9286 0.98245 0.80855 -0.19385 -0.11345 -0.5049 0.80635 -0.23905 -0.1788 -0.27815 0.44675 -0.3988 0.94575 0.7531 -0.8239 0.0436000000000001 0.10645 0.89965 0.7466 -0.1705 -0.66715 -0.80575 0.2492 0.16985 0.82795 0.9777 -0.26665 -0.19365 -0.5297 0.57395 0.1233 -0.97125 0.6374 0.7637 0.51295 0.0158500000000001 0.7322 0.76855 -0.4658 0.24295 -0.8671 -0.0560499999999999 -0.0368499999999999 0.85165 -0.7657 -0.7446 0.21365 -0.1678 0.369 0.8604 0.2385 0.59355 -0.413 -0.83475 0.06975 0.43295 -0.69705 -0.69905 0.1393 -0.1757 -0.95385 -0.0622999999999999 -0.3799 0.52985 -0.2259 0.0427999999999999 0.94915 -0.1373 -0.0610499999999999 0.0689 -0.90475 0.5554 -0.33125 -0.6485 -0.94635 0.7746 0.44645 0.9722 -0.5947 -0.14275 -0.21485 -0.0359499999999999 0.3918 0.8465 0.2367 0.8123 0.15945 -0.55325 -0.5694 -0.44775 0.6763 0.07725 -0.3799 -0.95815 0.0582500000000001 -0.6429 0.2665 -0.86125 -0.4911 -0.00359999999999994 0.7468 -0.33385 0.1784 0.81815 0.3332 0.88675 -0.497 0.78535 -0.3571 -0.1872 -0.0368999999999999 -0.7886 0.19965 -0.2688 -0.86255 0.62545 0.4589 0.1142 -0.1415 0.46065 -0.4923 -0.43705 -0.97605 0.0255000000000001 0.79715 -0.4335 0.16765 -0.73975 0.4182 0.3341 0.77575 0.6008 0.1485 -0.1351 0.44215 0.82935 0.59675 -0.4194 -0.6713 0.5532 -0.9958 0.1461 0.7184 0.2325 0.4933 -0.3749 -0.1037 0.54865 -0.0784499999999999 -0.30725 -0.20935 0.2089 0.5472 -0.09795 0.4288 0.25945 -0.57105 -0.85115 -0.0252 0.91545 -0.3791 -0.92965 0.86805 0.4246 0.56005 0.74325 0.94635 -0.47495 0.1941 0.40675 0.2823
"YER185W_sn4300" -0.61585 0.84485 0.32805 0.84135 0.3376 0.9957 -0.96505 -0.1862 -0.67205 -0.57595 0.48605 0.6277 -0.3109 -0.5528 -0.4538 0.68155 0.29125 -0.82185 0.65245 0.4727 -0.4624 0.56215 0.6442 0.1256 0.8815 0.8296 -0.72395 0.6335 0.78535 -0.3316 0.2187 -0.8959 0.0219500000000001 0.68835 -0.10855 0.62555 -0.14275 0.82405 -0.0901 0.10055 -0.82855 -0.376 -0.3215 -0.27475 0.3424 -0.75615 0.5507 -0.24845 -0.20255 0.99045 -0.82125 0.46905 -0.8728 -0.62995 -0.06175 0.10925 0.55555 0.5592 -0.4041 -0.46885 -0.9109 0.70855 0.15035 -0.60685 0.21725 -0.8089 -0.01435 0.57975 0.1528 -0.19745 -0.0179999999999999 0.0465500000000001 0.4463 0.911 0.2634 -0.5913 -0.2927 0.98055 -0.1792 0.2638 0.2733 0.50585 0.40955 -0.532 -0.9492 0.3768 -0.4619 -0.4331 -0.28415 0.72295 -0.40875 -0.6085 -0.1209 0.403 0.53455 -0.2754 0.87825 -0.5792 0.4854 -0.9946 -0.1856 -0.26325 0.26495 0.0869 0.9861 -0.9475 -0.4642 0.02745 -0.72575 0.5736 0.0912500000000001 -0.4943 0.7202 -0.2867 -0.4699 0.97545 -0.02955 0.1713 -0.54375 -0.04565 -0.26625 0.67925 0.7829 -0.18385 0.46075 0.23125 -0.7237 -0.48255 -0.31885 0.58715 -0.5741 -0.8977 -0.5101 -0.3728 -0.4299 0.1066 0.2149 0.0412000000000001 -0.22785 0.35235 -0.0799 0.65185 -0.67265 0.80455 0.3833 0.25505 -0.66845 0.8479 0.46755 -0.232 0.00900000000000012 -0.43405 0.8427 0.8054 0.8281 0.9877 -0.4677 -0.2193 0.6394 -0.98755 -0.75075 -0.48575 -0.92835 0.848 0.21015 -0.8744 -0.54355 -0.71885 -0.4563 0.9079 -0.27595 0.62345 -0.9344 -0.39075 0.82265 0.0730999999999999 0.73055 -0.4923 0.8915 -0.5875 0.72395 -0.5765 0.8772 0.4267 -0.4953 0.64775 0.5318 -0.8361 0.1566 -0.3439 -0.00159999999999993 0.0331000000000001 -0.6833 0.7525 0.60875 0.69985 -0.5348 0.9643 0.86915 0.3164
"YMR189W_sn4410" 0.9513 0.96545 -0.54395 0.76535 -0.25235 0.1046 0.2415 0.3387 0.4446 -0.8652 0.78705 0.0825500000000001 0.99275 -0.47675 0.4469 0.98325 -0.26115 0.70265 -0.50035 0.77905 0.45015 -0.92875 0.9611 -0.8934 0.36325 -0.74865 0.0744 -0.9509 0.7159 0.0361 0.0828 0.47565 0.29405 -0.72265 0.5589 -0.0367 -0.37375 0.26535 -0.24705 0.8422 -0.83275 0.8561 -0.7561 -0.8314 0.9619 0.2798 0.89955 -0.4237 -0.5323 -0.9027 0.7438 -0.6439 0.33005 -0.2894 -0.97295 0.7254 -0.20625 0.27365 0.71355 -0.35445 -0.0808 -0.30035 -0.9014 -0.61565 0.38405 0.3875 -0.22845 -0.2361 -0.40195 0.6996 0.5457 0.30555 0.92185 0.8934 0.9852 -0.39165 -0.4616 -0.0551499999999999 -0.86675 -0.18225 0.08795 0.29105 0.58175 0.3642 0.9784 -0.514 -0.0824499999999999 -0.85685 -0.0690999999999999 -0.26185 -0.4197 0.42115 0.49735 0.97215 -0.69455 0.92145 -0.13605 0.3282 0.56075 0.48845 0.70915 0.9898 0.65165 -0.63835 0.77205 0.27875 -0.91095 -0.00684999999999991 0.98935 -0.3737 0.7162 0.9521 0.9201 -0.65835 -0.2803 -0.40065 0.6726 0.72005 0.024 -0.7525 -0.0863999999999999 -0.9586 -0.7352 -0.61775 0.7823 0.1902 -0.4642 -0.1948 -0.00269999999999992 -0.0793999999999999 -0.27265 0.9491 0.71 -0.67395 0.77655 0.98065 0.23765 0.69085 -0.82945 0.2729 -0.2995 -0.2943 -0.0698 0.9611 -0.70485 -0.4268 0.05155 0.61885 0.39225 0.8518 0.649 -0.0334 0.53245 0.2501 0.21175 0.6822 -0.8527 0.54895 -0.38505 -0.46595 0.13195 -0.2535 0.5789 -0.99615 -0.454 0.682 0.61685 0.28155 -0.19305 -0.0369999999999999 -0.6839 0.56705 0.6032 0.80005 -0.8166 -0.3984 0.81025 -0.6984 0.92565 0.67015 0.9785 0.7216 -0.61855 0.94775 0.13625 0.4808 0.8577 -0.70495 -0.59475 0.61415 0.1058 0.4618 0.0107000000000002 0.28015 0.79965 0.66475 -0.90575 0.75315 0.349 0.6554
"YHR139C_sn1054" 0.2918 -0.95705 -0.42835 -0.86795 -0.27465 -0.3581 0.99495 0.7788 -0.21 0.27475 -0.0284 -0.17735 -0.8109 -0.4165 0.405 0.78385 -0.3975 -4.99999999999945e-05 0.27695 -0.0505 -0.2129 0.1724 0.85095 0.5457 -0.13545 0.63895 0.2951 0.1506 -0.97715 -0.2848 0.59315 -0.41 -0.6367 0.86205 -0.6344 -0.75735 -0.32915 -0.6778 -0.0187499999999999 0.6528 0.64805 0.79095 0.14085 -0.65765 0.03515 -0.31535 -0.0913999999999999 -0.4206 0.95955 -0.0133 -0.9091 -0.34865 -0.38855 -0.75005 -0.0569499999999999 -0.6485 0.7438 -0.19085 -0.08795 -0.291 0.677 0.67495 -0.3635 -0.253 0.37475 0.2739 0.53245 0.0144 -0.9009 -0.7506 0.8678 -0.09605 0.0701000000000001 -0.1663 -0.0144 0.6532 -0.4932 -0.80215 0.79965 -0.22335 -0.42485 -0.5201 -0.479 0.0945 0.49425 0.6942 0.78335 -0.3193 -0.88595 0.2646 -0.21455 -0.4728 -0.55475 -0.76825 0.07135 0.44535 0.4093 0.50125 0.3809 -0.85655 0.79225 -0.46905 0.50875 0.90595 -0.72415 0.70715 0.60145 0.407 -0.43905 0.99625 0.66285 0.31705 0.78675 0.06355 -0.51215 0.6706 -0.2371 0.54405 -0.9083 0.8752 0.571 -0.0582999999999999 0.78755 -0.48895 0.14 0.1813 -0.40385 0.0358000000000001 -0.248 -0.55945 0.40635 -0.97855 0.3741 0.8792 0.23615 0.11245 -0.9138 0.855 -0.0843999999999999 -0.16735 0.11775 0.96425 -0.83795 -0.0159499999999999 0.37835 0.1148 0.0728500000000001 -0.98925 0.0676000000000001 0.8011 0.6326 -0.30475 0.5185 -0.881 -0.0535 0.2313 -0.34035 -0.46745 0.9018 -0.85015 -0.0927 -0.94585 0.72815 0.22005 -0.31585 -0.89875 -0.4755 -0.97755 -0.234 -0.0149499999999999 0.3906 0.8273 -0.3957 0.4417 0.37125 -0.8235 -0.2944 0.64125 0.74515 0.2815 -0.2516 0.7091 -0.4647 0.8786 0.36555 -0.8126 0.67385 0.0765 -0.59865 0.81325 0.2226 -0.35885 -0.96585 0.06535 -0.62305 0.6847 0.79445 -0.809 -0.0139499999999999 0.8172
"YKR011C_sn3730" 0.89635 -0.7875 0.67395 0.40815 0.6199 0.56565 -0.2571 0.0681 0.4723 -0.685 0.59225 -0.38605 0.00649999999999995 -0.54355 0.72865 0.2805 0.45005 0.5207 -0.18235 -0.71235 0.1109 -0.3808 -0.1554 0.0668 0.97295 0.27665 0.60295 -0.6011 0.2383 0.88875 -0.1226 0.5885 0.7128 -0.72095 -0.5659 -0.90655 -0.4962 0.5819 -0.06675 0.3672 0.4973 0.92605 0.5395 0.48975 0.89475 0.3984 -0.19685 0.27995 -0.72985 0.0273000000000001 0.6681 -0.32815 -0.47585 -0.02425 -0.9187 0.97395 -0.45795 0.63485 -0.8434 -0.9159 -0.1278 0.9633 0.5178 0.45035 -0.2269 0.1678 -0.4515 -0.7918 0.6976 -0.63135 0.2734 -0.98435 -0.06265 0.1451 0.8134 0.27045 0.80185 -0.7786 -0.05345 0.7164 0.9171 -0.1206 -0.00454999999999994 -0.5014 -0.56885 -0.30175 -0.45375 0.8197 -0.2684 0.4659 -0.824 0.878 -0.92015 -0.57015 0.41305 -0.90695 0.9447 0.61675 0.6721 -0.8406 -0.0240999999999999 -0.7219 -0.43755 -0.54705 -0.81445 -0.1309 0.292 -0.5265 0.5671 0.1457 -0.8343 0.99915 -0.0591999999999999 0.459 0.01495 -0.3791 -0.4194 0.4185 -0.27275 -0.9224 0.91505 0.11965 -0.35185 -0.44765 0.9948 -0.3188 -0.5424 -0.3822 -0.29725 0.8343 0.49265 0.79105 -0.46765 0.37125 0.0792000000000002 -0.62885 0.00435000000000008 -0.44465 0.73315 0.47965 -0.7269 -0.7256 0.35675 -0.3395 -0.65985 -0.18265 -0.97 -0.73415 0.4856 -0.51375 -0.31505 -0.8126 -0.16725 0.71915 -0.2163 0.2646 0.4333 0.97965 0.80815 0.3957 -0.59565 0.0461 0.10405 0.8644 -0.9346 0.46495 0.3221 0.7081 -0.97725 -0.9618 0.09015 0.4458 0.4595 -0.10065 -0.0671999999999999 0.4312 0.11465 0.67905 -0.42825 -0.0867 0.48245 -0.4501 -0.9092 -0.0728 0.3099 -0.70045 0.07945 -0.9465 0.35235 0.25395 0.3008 -0.6317 -0.9001 0.4026 0.59475 0.84615 -0.3973 -0.943 0.8382 -0.5913
"YOR081C_sn3679" -0.6017 0.94535 0.1582 0.0743500000000001 0.1771 -0.392 0.2359 0.07925 -0.53505 -0.4905 -0.43425 -0.3846 0.8715 0.1582 -0.3569 -0.1484 -0.3595 0.7672 0.38575 0.256 -0.372 0.68605 0.3667 0.27865 -0.24205 -0.5989 -0.6526 0.3877 0.17395 -0.74535 -0.5488 0.6692 -0.43515 -0.80215 -0.8204 -0.19795 0.60125 0.61775 -0.7022 -0.672 -0.7743 -0.8841 0.3836 -0.9957 0.36955 0.644 -0.21795 -0.50045 -0.13995 -0.4904 -0.8817 -0.2012 0.61225 -0.6281 -0.7411 -0.0154 0.0447 0.5557 0.46295 -0.46705 -0.18755 0.7592 0.83175 -0.24075 0.131 -0.28235 0.0203500000000001 -0.1258 0.4083 -0.3427 -0.0300499999999999 -0.79515 -0.70325 -0.3192 0.39435 -0.6333 0.162 -0.9766 -0.70955 -0.65445 0.5223 -0.12255 0.02305 -0.95825 -0.91925 0.7347 0.56525 -0.5204 0.3666 0.7505 -0.03155 -0.88115 -0.58825 0.1566 -0.98575 -0.86515 0.35815 0.98015 0.8841 -0.4167 0.5337 -0.612 0.0544 -0.67165 -0.122 -0.49125 0.0723500000000001 0.21295 -0.8485 0.9089 0.24485 0.57825 -0.7023 0.288 -0.84035 0.91355 -0.0388499999999999 0.33115 0.77515 -0.7968 -0.5285 0.13625 -0.89915 0.753 -0.65975 -0.62765 0.2892 0.5751 0.1423 -0.18525 -0.74475 -0.12045 0.9511 -0.60515 -0.2576 -0.9998 0.16495 -0.43705 0.6781 0.767 0.5612 -0.40585 -0.2001 -0.1677 -0.43615 -0.96405 0.69095 -0.70295 0.6614 -0.14865 0.64845 0.4972 -0.1109 -0.889 0.76725 0.50145 0.3062 -0.80365 -0.000649999999999928 -0.0128499999999999 -0.8397 0.28 -0.31255 -0.7372 -0.0451999999999999 0.6132 0.83485 0.00619999999999998 0.593 0.5148 -0.2712 0.9873 0.10775 0.2404 0.4885 0.88655 -0.47375 0.78485 0.0641500000000002 0.1662 0.16055 0.533 -0.37995 -0.0558999999999999 -0.61325 0.27185 -0.1196 -0.89625 -0.4291 0.59275 -0.3858 -0.96685 0.48365 -0.93455 0.29895 -0.6869 -0.5274 -0.23025 -0.0783499999999999 0.09935
"YIL155C_sn2799" 0.10065 -0.9362 -0.309 0.7154 0.0459000000000001 0.9447 0.2562 -0.45675 0.33375 0.72 -0.54515 -0.39385 -0.3458 -0.36305 0.0216499999999999 -0.38915 -0.20985 0.08125 0.43905 0.02145 -0.5502 -0.60175 0.8727 0.2175 -0.6695 0.93935 0.1426 0.27435 -0.2797 -0.48785 0.3065 -0.24005 -0.2506 -0.72905 -0.0783499999999999 -0.24525 -0.83545 -0.14165 0.7415 -0.5246 -0.60765 0.9793 0.12975 -0.39285 0.8997 -0.2146 0.94355 -0.30505 -0.5684 -0.95455 -0.81965 0.9865 0.8091 -0.6092 -0.63855 -0.8339 0.1567 0.742 0.1937 0.59 0.71785 -0.0119999999999999 -0.1462 0.59695 -0.79075 0.1167 0.16695 0.18495 -0.75535 -0.3358 0.74605 -0.7409 0.62115 -0.5471 -0.6619 0.65575 -0.71325 0.7126 0.7301 0.12665 -0.4528 0.85395 0.64675 0.6833 -0.23505 -0.7839 -0.81835 0.85035 0.4271 0.2805 -0.23545 0.3858 -0.61895 -0.61335 -0.38485 0.5271 -0.66065 -0.11255 0.0541500000000001 -0.2038 -0.33045 0.72605 -0.40275 0.4102 0.7497 -0.01005 -0.336 -0.2692 0.921 -0.0832499999999999 0.0709500000000001 -0.8726 0.44645 0.8702 0.66005 -0.1058 0.9284 -0.56505 -0.90265 -0.8401 -0.0453 0.99945 -0.4288 0.6211 0.74095 0.139 -0.78305 -0.12145 -0.4811 -0.44535 -0.70825 -0.6845 0.97835 0.1856 -0.8575 0.96805 0.3699 -0.9908 0.45305 0.7429 0.00785000000000013 0.94805 -0.32605 -0.333 0.8803 -0.124 -1 0.90965 0.34855 0.57325 0.0471000000000001 0.8196 0.3129 -0.81125 0.86425 0.30895 0.6427 0.16365 0.9395 0.6349 0.6732 -0.0345 -0.5302 -0.18345 0.5376 -0.5884 -0.52715 0.6061 0.8574 -0.7401 -0.7818 0.2214 0.3011 0.20915 0.0701500000000002 0.50635 -0.26745 -0.1029 -0.5048 0.09165 -0.28295 -0.7185 -0.67355 -0.88375 -0.1216 -0.31205 -0.257 -0.53805 -0.51435 0.1196 0.55515 0.67225 -0.34165 -0.76565 -0.5828 -0.3601 0.0971 0.56895 0.29385 -0.83145
